,1,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5699,5700,5740,5743,5746,5748,5760,5761,5766,5768,5778,5779,5785,5789,5800,5801,5807,5808,5811,5819,5820,5823,5828,5831,5835,5841,5844,5845,5850,5851,5853,5854,5859,5860,5862,5863,5864,5865,5866,5868,5869,5870,5872,5874,5875,5876,5878,5879,5881,5882,5883,5884,5886,5888,5889,5891,5893,5894,5897,5899,5900,5902,5903,5905,5906,5908,5909,5912,5914,5916,5921,5922,5923,5924,5926,5929,5933,5939,5941,5945,5946,5948,5953,5955,5961,5963,5964,5966,5968,5969,5970,5975,5978,5979,5980,5981,5989,5991,5994,6000,6002,6004,6007,6013,6016,6019,6021,6022,6023,6024,6025,6028,6029,6030,6033,6043,6044,6045,6047,6048,6049,6050,6052,6056,6058,6059,6060,6062,6066,6069,6071,6074,6075,6076,6079,6081,6082,6083,6084,6085,6086,6088,6090,6091,6092,6093,6095,6097,6099,6100,6101,6102,6104,6105,6106,6108,6111,6112,6115,6116,6118,6119,6121,6126,6127,6130,6131,6136,6137,6141,6147,6150,6154,6157,6159,6168,6173,6174,6178,6184,6190,6195,6200,6203,6209,6213,6218,6232,6233,6238,6247,6265,6288,6290,6294,6300,6303,6309,6342
41_2_Swab,1,63.813,113.234,155.767,194.104,229.221,261.558,292.013,321.019,348.613,374.531,399.382,423.446,446.242,468.411,489.75,510.522,530.535,549.953,568.77,587.252,605.127,622.535,639.498,655.765,671.994,687.744,703.054,718.091,732.832,747.336,761.659,775.644,789.384,802.696,815.94,828.671,841.285,853.552,865.575,877.581,889.194,900.728,912.289,923.459,934.44,945.109,955.587,966.328,976.855,987.201,997.325,1007.278,1017.054,1026.598,1035.977,1045.349,1054.544,1054.638,1058.435,1058.728,1058.999,1059.145,1060.211,1060.303,1060.781,1060.971,1061.929,1062.006,1062.543,1062.948,1063.944,1064.018,1064.588,1064.686,1064.972,1065.719,1065.802,1066.067,1066.558,1066.855,1067.204,1067.714,1068,1068.102,1068.54,1068.622,1068.8,1068.89,1069.361,1069.452,1069.628,1069.7,1069.793,1069.869,1069.96,1070.148,1070.239,1070.336,1070.516,1070.698,1070.79,1070.868,1071.04,1071.13,1071.301,1071.395,1071.483,1071.583,1071.775,1071.94,1072.004,1072.173,1072.347,1072.435,1072.695,1072.878,1072.982,1073.157,1073.241,1073.412,1073.505,1073.68,1073.774,1074.04,1074.218,1074.394,1074.843,1074.94,1075.027,1075.11,1075.26,1075.516,1075.851,1076.418,1076.585,1076.939,1077.026,1077.226,1077.662,1077.854,1078.358,1078.539,1078.642,1078.82,1078.956,1079.052,1079.141,1079.561,1079.826,1079.908,1080.001,1080.098,1080.818,1080.999,1081.258,1081.786,1081.964,1082.15,1082.426,1082.95,1083.224,1083.486,1083.655,1083.74,1083.832,1083.921,1084.005,1084.263,1084.346,1084.419,1084.673,1085.562,1085.63,1085.735,1085.897,1085.981,1086.079,1086.166,1086.359,1086.71,1086.879,1086.983,1087.085,1087.249,1087.589,1087.842,1087.995,1088.285,1088.378,1088.485,1088.748,1088.924,1089.022,1089.115,1089.207,1089.291,1089.397,1089.571,1089.746,1089.833,1089.917,1089.997,1090.175,1090.359,1090.555,1090.626,1090.738,1090.825,1091.022,1091.118,1091.211,1091.373,1091.628,1091.72,1091.969,1092.07,1092.233,1092.309,1092.468,1092.9,1092.981,1093.22,1093.295,1093.728,1093.819,1094.186,1094.669,1094.927,1095.272,1095.524,1095.676,1096.454,1096.853,1096.928,1097.265,1097.772,1098.307,1098.748,1099.186,1099.463,1099.992,1100.33,1100.766,1101.97,1102.052,1102.509,1103.299,1104.92,1106.835,1107,NA,NA,NA,NA,NA
41_3_Swab,1,35.139,51.618,64.373,75.063,84.397,92.572,100.124,107.201,113.663,119.841,125.634,131.126,136.44,141.628,146.635,151.502,156.191,160.712,165.024,169.168,173.35,177.355,181.326,185.112,188.783,192.457,196.018,199.491,202.854,206.244,209.513,212.808,215.912,219.042,222.104,225.158,228.09,230.901,233.757,236.524,239.292,241.978,244.515,247.073,249.635,252.125,254.576,257.091,259.509,261.999,264.29,266.542,268.779,271.01,273.194,275.327,277.409,277.431,278.221,278.288,278.353,278.406,278.678,278.69,278.788,278.827,279.031,279.051,279.164,279.25,279.501,279.523,279.652,279.68,279.737,279.908,279.927,280.001,280.123,280.171,280.26,280.382,280.436,280.455,280.572,280.591,280.642,280.665,280.76,280.78,280.827,280.846,280.871,280.885,280.908,280.948,280.965,280.987,281.03,281.061,281.077,281.098,281.137,281.153,281.185,281.201,281.221,281.241,281.279,281.319,281.335,281.385,281.426,281.444,281.498,281.549,281.574,281.62,281.643,281.674,281.698,281.737,281.753,281.814,281.862,281.903,281.999,282.018,282.037,282.06,282.099,282.152,282.237,282.359,282.399,282.484,282.505,282.549,282.656,282.684,282.808,282.844,282.864,282.897,282.939,282.96,282.976,283.076,283.123,283.147,283.171,283.189,283.334,283.379,283.434,283.569,283.619,283.67,283.71,283.833,283.895,283.946,283.982,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_4_Swab,1,35.464,54.825,70.42,83.681,95.588,106.421,116.575,126.01,135.073,143.512,151.645,159.4,167.001,174.372,181.602,188.685,195.534,202.386,208.987,215.618,222.057,228.259,234.571,240.82,246.8,252.784,258.771,264.703,270.462,276.203,281.973,287.611,293.149,298.503,303.905,309.262,314.759,319.955,325.228,330.409,335.52,340.686,345.591,350.678,355.667,360.706,365.748,370.667,375.562,380.402,385.297,390.212,395.034,399.904,404.632,409.305,414.058,414.108,415.954,416.087,416.236,416.309,416.892,416.934,417.192,417.29,417.763,417.804,418.069,418.236,418.755,418.802,419.117,419.16,419.292,419.633,419.684,419.823,420.071,420.215,420.38,420.669,420.808,420.854,421.065,421.107,421.214,421.266,421.508,421.564,421.642,421.689,421.738,421.786,421.837,421.933,421.96,421.998,422.077,422.168,422.214,422.271,422.368,422.421,422.5,422.557,422.591,422.644,422.74,422.844,422.889,422.983,423.077,423.136,423.287,423.376,423.413,423.537,423.576,423.674,423.722,423.799,423.847,424.009,424.091,424.192,424.404,424.453,424.498,424.546,424.628,424.763,424.944,425.215,425.326,425.519,425.558,425.636,425.859,425.961,426.23,426.314,426.363,426.449,426.552,426.592,426.639,426.895,427.034,427.071,427.118,427.182,427.567,427.662,427.786,428.072,428.156,428.253,428.4,428.7,428.847,428.99,429.074,429.124,429.159,429.213,429.262,429.407,429.459,429.521,429.678,430.14,430.183,430.226,430.329,430.368,430.401,430.439,430.523,430.707,430.795,430.851,430.898,430.995,431.182,431.322,431.404,431.538,431.574,431.618,431.754,431.853,431.908,431.956,432.006,432.063,432.119,432.22,432.306,432.356,432.403,432.436,432.545,432.634,432.724,432.77,432.819,432.866,432.961,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_5_Swab,1,69.723,123.172,169.364,210.661,248.587,283.379,316.291,347.427,376.896,404.757,431.483,457.237,481.878,505.361,528.084,550.176,571.466,592.195,612.296,631.72,650.76,669.12,687.142,704.829,721.787,738.687,755.138,771.116,786.793,802.04,816.999,831.551,845.801,860.024,873.696,887.087,900.458,913.489,926.239,938.8,951.353,963.519,975.515,987.463,999.18,1010.696,1022.181,1033.273,1044.219,1055.3,1066.08,1076.527,1086.978,1097.225,1107.327,1117.349,1127.232,1127.343,1131.264,1131.571,1131.903,1132.093,1133.334,1133.435,1133.97,1134.134,1135.144,1135.245,1135.81,1136.238,1137.264,1137.357,1137.939,1138.019,1138.29,1139.054,1139.154,1139.466,1139.93,1140.226,1140.585,1141.206,1141.466,1141.563,1142.019,1142.118,1142.298,1142.399,1142.884,1142.967,1143.15,1143.248,1143.336,1143.437,1143.531,1143.73,1143.845,1143.938,1144.14,1144.338,1144.453,1144.552,1144.769,1144.869,1145.074,1145.182,1145.282,1145.388,1145.587,1145.789,1145.882,1146.067,1146.248,1146.328,1146.629,1146.815,1146.914,1147.114,1147.197,1147.383,1147.473,1147.655,1147.745,1148.026,1148.222,1148.417,1148.851,1148.952,1149.044,1149.128,1149.342,1149.62,1150.013,1150.614,1150.829,1151.204,1151.282,1151.472,1151.957,1152.141,1152.683,1152.866,1152.956,1153.124,1153.315,1153.414,1153.502,1154.007,1154.282,1154.373,1154.46,1154.554,1155.327,1155.517,1155.786,1156.356,1156.534,1156.737,1156.996,1157.575,1157.844,1158.133,1158.337,1158.429,1158.538,1158.639,1158.749,1159.018,1159.112,1159.224,1159.514,1160.489,1160.577,1160.685,1160.865,1160.953,1161.048,1161.145,1161.32,1161.68,1161.871,1161.963,1162.054,1162.235,1162.641,1162.938,1163.14,1163.432,1163.537,1163.619,1163.886,1164.083,1164.178,1164.272,1164.363,1164.463,1164.552,1164.742,1164.937,1165.037,1165.131,1165.221,1165.415,1165.629,1165.811,1165.904,1166.008,1166.099,1166.297,1166.403,1166.497,1166.662,1166.928,1167.03,1167.295,1167.388,1167.572,1167.672,1167.858,1168.357,1168.436,1168.706,1168.798,1169.253,1169.333,1169.703,1170.24,1170.525,1170.921,1171.199,1171.405,1172.232,1172.734,1172.823,1173.194,1173.747,1174.266,1174.737,1175.168,1175.454,1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AL_1,1,68.205,115.206,153.323,185.888,214.754,240.832,264.516,286.583,306.969,326.052,344.146,361.403,377.515,393.209,407.966,422.053,435.83,448.987,461.766,473.892,485.448,496.933,507.993,518.657,529.008,539.086,548.753,558.138,567.385,576.408,585.204,593.744,602.009,610.199,618.232,625.992,633.509,640.886,648.116,655.133,662.083,668.887,675.543,682.129,688.476,694.588,700.646,706.548,712.443,718.26,723.885,729.437,734.963,740.351,745.689,750.766,755.738,755.794,757.716,757.851,758.022,758.126,758.751,758.798,759.032,759.133,759.616,759.66,759.946,760.157,760.683,760.734,761.029,761.081,761.211,761.593,761.636,761.776,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AL_2,1,71.881,122.028,163.252,198.651,230.105,258.368,284.027,307.925,329.961,350.32,369.769,387.971,405.278,421.546,437.126,452.072,466.212,479.631,492.635,505.079,517.221,528.893,539.979,550.861,561.405,571.645,581.435,590.973,600.318,609.289,618.042,626.697,634.871,642.978,650.824,658.587,666.163,673.462,680.493,687.407,694.22,700.893,707.606,714.011,720.152,726.198,732.145,737.876,743.549,749.163,754.699,760.164,765.364,770.476,775.51,780.623,785.421,785.47,787.485,787.637,787.793,787.891,788.509,788.553,788.794,788.891,789.371,789.424,789.698,789.881,790.428,790.473,790.754,790.805,790.936,791.315,791.375,791.512,791.761,791.902,792.094,792.384,792.539,792.596,792.817,792.859,792.944,793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AL_3,1,70.959,122.02,165.026,202.191,235.317,265.181,292.586,317.587,340.74,362.499,382.823,401.838,420.091,437.213,453.673,469.339,484.22,498.465,512.202,525.348,538.014,550.19,561.927,573.447,584.501,595.265,605.764,615.901,625.751,635.399,644.821,653.965,662.847,671.468,679.806,687.952,696.086,704.011,711.713,719.344,726.857,734.046,741.066,748.072,755.009,761.712,768.408,774.939,781.254,787.384,793.491,799.579,805.58,811.371,817.168,822.848,828.453,828.513,830.788,830.967,831.117,831.231,831.881,831.947,832.221,832.317,832.878,832.938,833.254,833.474,834.052,834.104,834.451,834.511,834.699,835.13,835.182,835.347,835.651,835.81,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AL_4,1,74.287,129.925,177.715,220.421,259.498,295.276,328.556,359.799,389.236,417.57,444.096,469.512,494.063,517.743,540.4,562.197,583.357,604.034,623.808,643.326,662.407,681.012,698.9,716.392,733.323,750.164,766.82,783.169,799.01,814.649,829.937,845.054,859.684,874.272,888.532,902.573,916.368,930.036,943.356,956.749,969.983,983.048,995.757,1008.185,1020.668,1032.895,1045.211,1057.12,1068.956,1080.717,1092.269,1103.69,1114.889,1126.128,1137.1,1148.138,1158.872,1158.984,1163.22,1163.55,1163.857,1164.094,1165.373,1165.475,1166.002,1166.237,1167.324,1167.424,1168.074,1168.485,1169.662,1169.781,1170.422,1170.514,1170.833,1171.713,1171.813,1172.128,1172.655,1172.972,1173.403,1174.059,1174.381,1174.477,1174.966,1175.074,1175.27,1175.381,1175.892,1176.006,1176.21,1176.326,1176.438,1176.557,1176.661,1176.846,1176.968,1177.072,1177.287,1177.488,1177.595,1177.707,1177.925,1178.038,1178.251,1178.35,1178.453,1178.55,1178.738,1178.949,1179.052,1179.285,1179.495,1179.583,1179.853,1180.06,1180.144,1180.351,1180.453,1180.662,1180.777,1180.994,1181.1,1181.437,1181.642,1181.848,1182.431,1182.545,1182.648,1182.751,1182.953,1183.272,1183.713,1184.326,1184.566,1184.999,1185.098,1185.297,1185.81,1186.009,1186.632,1186.83,1186.914,1187.151,1187.356,1187.464,1187.6,1188.165,1188.495,1188.613,1188.719,1188.825,1189.642,1189.851,1190.179,1190.823,1191.039,1191.284,1191.592,1192.229,1192.541,1192.858,1193.054,1193.153,1193.266,1193.362,1193.471,1193.815,1193.923,1194.008,1194.312,1195.363,1195.465,1195.572,1195.748,1195.865,1195.977,1196.086,1196.268,1196.728,1196.951,1197.06,1197.165,1197.364,1197.792,1198.14,1198.344,1198.651,1198.762,1198.889,1199.228,1199.415,1199.51,1199.609,1199.703,1199.825,1199.93,1200.142,1200.345,1200.463,1200.557,1200.661,1200.866,1201.068,1201.254,1201.358,1201.47,1201.579,1201.79,1201.892,1201.986,1202.208,1202.494,1202.596,1202.909,1203.022,1203.236,1203.334,1203.526,1204.047,1204.158,1204.463,1204.563,1205.117,1205.222,1205.62,1206.292,1206.619,1207.004,1207.303,1207.516,1208.429,1208.936,1209.026,1209.421,1210.042,1210.636,1211.149,1211.671,1211.971,1212.577,1212.969,1213.451,1214.801,1214.902,1215.38,1216.251,1218.129,1220.439,1220.655,1221.076,1221.695,1222,NA,NA
41_AL_5,1,70.566,122.272,166.067,204.262,238.568,270.341,299.667,327.035,352.931,377.519,400.767,423.092,444.356,464.855,484.647,503.709,522.207,540.131,557.544,574.424,590.867,606.923,622.448,637.541,652.262,666.594,680.891,694.951,708.625,721.989,735.067,747.773,760.248,772.343,784.52,796.441,808.242,819.916,831.243,842.581,853.52,864.412,875.193,885.928,896.381,906.631,916.731,926.703,936.471,946.372,956.034,965.533,974.873,984.268,993.667,1002.64,1011.595,1011.68,1015.268,1015.516,1015.807,1015.975,1016.993,1017.076,1017.509,1017.696,1018.554,1018.638,1019.137,1019.489,1020.486,1020.578,1021.082,1021.166,1021.419,1022.13,1022.21,1022.461,1022.917,1023.192,1023.536,1024.065,1024.306,1024.395,1024.864,1024.966,1025.114,1025.209,1025.679,1025.766,1025.954,1026.029,1026.132,1026.23,1026.308,1026.483,1026.579,1026.675,1026.852,1027.002,1027.064,1027.147,1027.309,1027.4,1027.578,1027.646,1027.748,1027.835,1028.019,1028.202,1028.292,1028.468,1028.661,1028.761,1029.051,1029.225,1029.312,1029.496,1029.59,1029.76,1029.852,1030.031,1030.118,1030.402,1030.575,1030.74,1031.2,1031.289,1031.38,1031.483,1031.668,1031.927,1032.246,1032.8,1032.975,1033.326,1033.414,1033.608,1034.075,1034.248,1034.778,1034.927,1035.017,1035.176,1035.334,1035.426,1035.508,1035.962,1036.229,1036.31,1036.398,1036.473,1037.204,1037.375,1037.634,1038.18,1038.348,1038.526,1038.777,1039.336,1039.578,1039.842,1040.014,1040.1,1040.173,1040.26,1040.342,1040.576,1040.653,1040.735,1040.964,1041.855,1041.934,1042.019,1042.191,1042.3,1042.381,1042.473,1042.645,1042.998,1043.174,1043.275,1043.37,1043.548,1043.86,1044.126,1044.323,1044.579,1044.679,1044.767,1045.009,1045.189,1045.278,1045.353,1045.437,1045.52,1045.623,1045.79,1045.957,1046.046,1046.126,1046.211,1046.386,1046.565,1046.738,1046.828,1046.917,1047.021,1047.194,1047.283,1047.345,1047.508,1047.774,1047.866,1048.141,1048.234,1048.383,1048.453,1048.605,1049.037,1049.126,1049.377,1049.492,1049.942,1050.025,1050.361,1050.916,1051.168,1051.52,1051.746,1051.927,1052.68,1053.097,1053.17,1053.484,1053.977,1054.446,1054.846,1055.266,1055.496,1055.981,1056.298,1056.721,1057.916,1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AL_6,1,73.811,127.709,173.438,213.334,249.437,282.49,312.754,341.069,367.611,392.868,416.793,439.609,461.404,482.317,502.328,521.768,540.528,558.758,576.315,593.701,610.502,626.625,642.582,658.071,673.069,687.893,702.426,716.638,730.718,744.278,757.624,770.801,783.831,796.425,808.784,821.05,833.153,845.091,856.667,868.069,879.329,890.552,901.565,912.47,923.24,933.726,944.237,954.611,964.696,974.824,984.892,994.869,1004.527,1014.236,1023.721,1033.152,1042.391,1042.478,1046.166,1046.429,1046.696,1046.882,1047.962,1048.062,1048.549,1048.721,1049.608,1049.702,1050.245,1050.641,1051.637,1051.754,1052.29,1052.371,1052.631,1053.415,1053.515,1053.787,1054.253,1054.54,1054.914,1055.486,1055.772,1055.872,1056.346,1056.439,1056.622,1056.711,1057.203,1057.306,1057.487,1057.571,1057.673,1057.764,1057.866,1058.055,1058.136,1058.237,1058.406,1058.618,1058.699,1058.797,1059.01,1059.1,1059.291,1059.371,1059.459,1059.548,1059.728,1059.923,1060.01,1060.196,1060.375,1060.464,1060.739,1060.93,1061.007,1061.192,1061.273,1061.47,1061.552,1061.74,1061.846,1062.134,1062.32,1062.525,1063.023,1063.112,1063.178,1063.262,1063.459,1063.715,1064.076,1064.588,1064.761,1065.122,1065.194,1065.378,1065.852,1066.043,1066.571,1066.754,1066.851,1067.025,1067.223,1067.303,1067.392,1067.851,1068.124,1068.22,1068.324,1068.411,1069.179,1069.356,1069.64,1070.17,1070.349,1070.532,1070.816,1071.339,1071.602,1071.878,1072.077,1072.179,1072.272,1072.343,1072.439,1072.728,1072.821,1072.919,1073.19,1074.109,1074.191,1074.284,1074.487,1074.578,1074.681,1074.782,1074.935,1075.276,1075.467,1075.546,1075.644,1075.814,1076.206,1076.476,1076.676,1076.947,1077.034,1077.136,1077.405,1077.596,1077.673,1077.773,1077.846,1077.948,1078.015,1078.182,1078.35,1078.439,1078.531,1078.62,1078.814,1079.001,1079.182,1079.267,1079.372,1079.457,1079.618,1079.726,1079.813,1079.999,1080.238,1080.335,1080.59,1080.673,1080.872,1080.962,1081.152,1081.625,1081.717,1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AS_1,1,56.729,98.119,133.447,164.675,192.981,219.197,243.587,266.277,287.879,308.305,327.994,346.776,364.867,382.072,398.778,414.911,430.361,445.321,459.878,474.07,488.022,501.584,514.695,527.559,540.094,552.477,564.326,576.017,587.394,598.727,609.647,620.541,631.196,641.512,651.873,662.079,672.17,681.95,691.612,701.043,710.426,719.612,728.692,737.406,746.268,755.027,763.632,772.136,780.745,789.138,797.331,805.606,813.866,821.988,829.915,837.713,845.416,845.503,848.586,848.814,849.046,849.219,850.14,850.222,850.623,850.776,851.567,851.638,852.087,852.403,853.255,853.338,853.802,853.893,854.165,854.786,854.853,855.066,855.423,855.678,855.969,856.43,856.674,856.74,857.105,857.183,857.31,857.38,857.752,857.839,857.993,858.063,858.126,858.21,858.294,858.451,858.533,858.614,858.764,858.945,859.016,859.095,859.245,859.332,859.495,859.578,859.662,859.732,859.871,860.029,860.11,860.262,860.406,860.493,860.736,860.901,860.976,861.137,861.217,861.388,861.464,861.629,861.683,861.889,862.021,862.184,862.561,862.647,862.709,862.775,862.925,863.148,863.469,863.903,864.054,864.336,864.409,864.552,864.938,865.123,865.594,865.74,865.827,865.981,866.105,866.18,866.274,866.635,866.859,866.917,866.994,867.073,867.655,867.789,868.037,868.528,868.692,868.836,869.083,869.547,869.766,870,870.157,870.242,870.301,870.381,870.443,870.682,870.756,870.834,871.049,871.825,871.913,871.985,872.143,872.203,872.284,872.355,872.507,872.809,872.951,873.033,873.115,873.265,873.595,873.831,873.988,874.201,874.275,874.356,874.591,874.765,874.851,874.917,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41_AS_2,1,66.005,115.191,156.535,192.728,225.817,256.209,284.378,310.761,335.808,359.527,382.068,403.499,424.2,443.799,462.937,481.582,499.617,517.049,533.737,550.199,566.261,581.659,596.83,611.764,625.974,640.161,654.021,667.565,680.735,693.831,706.852,719.559,731.882,744.038,756.08,767.972,779.686,791.117,802.226,813.188,824.283,835.18,845.934,856.612,867.082,877.387,887.586,897.725,907.532,917.331,927.004,936.708,946.33,955.772,965.276,974.612,983.804,983.893,987.571,987.843,988.143,988.319,989.47,989.564,990.009,990.213,991.079,991.19,991.733,992.095,993.051,993.165,993.755,993.84,994.124,994.815,994.896,995.199,995.676,995.945,996.277,996.8,997.065,997.167,997.645,997.735,997.913,998.008,998.46,998.563,998.751,998.854,998.933,999.012,999.119,999.304,999.387,999.48,999.664,999.848,999.946,1000.055,1000.249,1000.331,1000.507,1000.6,1000.7,1000.806,1000.994,1001.197,1001.299,1001.481,1001.681,1001.769,1002.05,1002.219,1002.311,1002.497,1002.58,1002.748,1002.832,1003.003,1003.097,1003.369,1003.531,1003.71,1004.141,1004.228,1004.32,1004.402,1004.591,1004.869,1005.223,1005.772,1005.961,1006.331,1006.423,1006.584,1007.049,1007.216,1007.702,1007.855,1007.931,1008.099,1008.275,1008.376,1008.468,1008.921,1009.183,1009.26,1009.353,1009.444,1010.133,1010.324,1010.574,1011.146,1011.331,1011.526,1011.804,1012.34,1012.642,1012.898,1013.075,1013.175,1013.272,1013.358,1013.448,1013.739,1013.843,1013.948,1014.205,1015.073,1015.17,1015.241,1015.439,1015.536,1015.632,1015.715,1015.887,1016.225,1016.41,1016.5,1016.579,1016.779,1017.142,1017.423,1017.604,1017.935,1018.025,1018.118,1018.388,1018.545,1018.627,1018.724,1018.81,1018.909,1018.997,1019.203,1019.381,1019.492,1019.58,1019.672,1019.852,1020.027,1020.185,1020.26,1020.343,1020.447,1020.638,1020.718,1020.8,1020.995,1021.263,1021.353,1021.625,1021.723,1021.919,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
